19-09-2023, 15:00:11: ,image name,002_05.00_005_1.jpg,model name,Defect002Proj_009_110923_120400_12092023_080214.vrws
,,class name,Ddefect,score,0.10,cnter,4096.8,2714.2,area,0.5,width,1,height,1
,,class name,Ddefect,score,0.11,cnter,4097.7,2691.6,area,15,width,3,height,8
,,class name,Ddefect,score,0.11,cnter,4097.4,2697.4,area,5,width,3,height,4
,,class name,Ddefect,score,0.10,cnter,4096.8,2702.5,area,1,width,1,height,2
,,class name,Ddefect,score,0.15,cnter,4213,2705.4,area,1412.5,width,254,height,23
,,class name,Ddefect,score,0.10,cnter,3824.6,2681.5,area,10.5,width,6,height,2
,,class name,Ddefect,score,0.13,cnter,4920.3,2683,area,116.5,width,22,height,8
,,class name,Ddefect,score,0.11,cnter,5230,2677.5,area,8,width,5,height,2
,,class name,Ddefect,score,0.11,cnter,3791.8,2678.6,area,14,width,7,height,4
,,class name,Ddefect,score,0.12,cnter,5339.4,2680.2,area,105,width,30,height,9
,,class name,Ddefect,score,0.10,cnter,3602.5,2675.8,area,1,width,2,height,1
,,class name,Ddefect,score,0.11,cnter,3604.8,2675.3,area,3,width,3,height,2
,,class name,Ddefect,score,0.10,cnter,4828.2,2673.6,area,4.5,width,5,height,2
,,class name,Ddefect,score,0.10,cnter,4364.8,2673.2,area,0.5,width,1,height,1
,,class name,Ddefect,score,0.12,cnter,3740.8,2673.4,area,42.5,width,17,height,4
,,class name,Ddefect,score,0.10,cnter,3751,2673.5,area,2,width,3,height,2
,,class name,Ddefect,score,0.11,cnter,3764.7,2676.1,area,98,width,27,height,9
,,class name,Ddefect,score,0.10,cnter,3605.5,2672,area,1,width,2,height,1
,,class name,Ddefect,score,0.10,cnter,5218.2,2676.8,area,0.5,width,1,height,1
,,class name,Ddefect,score,0.10,cnter,5216.8,2676.5,area,1,width,1,height,2
,,class name,Ddefect,score,0.10,cnter,5216.8,2674.5,area,1,width,1,height,2
,,class name,Ddefect,score,0.10,cnter,5218.2,2672.8,area,0.5,width,1,height,1
,,class name,Ddefect,score,0.10,cnter,5216.8,2672.5,area,1,width,1,height,2
,,class name,Ddefect,score,0.10,cnter,4789.6,2669.9,area,3.5,width,4,height,2
,,class name,Ddefect,score,0.10,cnter,4785.4,2669.9,area,3.5,width,4,height,2
,,class name,Ddefect,score,0.10,cnter,4366.5,2669.2,area,1,width,2,height,1
,,class name,Ddefect,score,0.10,cnter,4363.8,2669.3,area,3,width,3,height,2
,,class name,Ddefect,score,0.11,cnter,3720.9,2671,area,34,width,11,height,5
,,class name,Ddefect,score,0.10,cnter,3604.5,2667.8,area,1,width,2,height,1
,,class name,Ddefect,score,0.11,cnter,3601.7,2667.4,area,5,width,4,height,2
,,class name,Ddefect,score,0.12,cnter,4857.7,2667.6,area,26.5,width,6,height,7
,,class name,Ddefect,score,0.10,cnter,4735.2,2665.6,area,11.5,width,8,height,2
,,class name,Ddefect,score,0.10,cnter,4726.2,2665.5,area,5.5,width,4,height,2
,,class name,Ddefect,score,0.10,cnter,4608.8,2700.5,area,1,width,1,height,2
,,class name,Ddefect,score,0.10,cnter,4608.8,2692.5,area,1,width,1,height,2
,,class name,Ddefect,score,0.10,cnter,4608.8,2684.5,area,1,width,1,height,2
,,class name,Ddefect,score,0.10,cnter,4608.8,2672.5,area,1,width,1,height,2
,,class name,Ddefect,score,0.11,cnter,4609.1,2668.5,area,6,width,2,height,6
,,class name,Ddefect,score,0.12,cnter,4704.3,2662,area,20,width,7,height,4
,,class name,Ddefect,score,0.12,cnter,5397.3,2667.9,area,219,width,64,height,16
,,class name,Ddefect,score,0.10,cnter,4098.2,2664.8,area,0.5,width,1,height,1
,,class name,Ddefect,score,0.10,cnter,4096.8,2668.5,area,1,width,1,height,2
,,class name,Ddefect,score,0.10,cnter,4096.8,2664.5,area,1,width,1,height,2
,,class name,Ddefect,score,0.10,cnter,4096.8,2660.5,area,1,width,1,height,2
,,class name,Ddefect,score,0.11,cnter,3585.1,2668.5,area,6,width,2,height,6
,,class name,Ddefect,score,0.12,cnter,4671.3,2658.3,area,82,width,27,height,7
,,class name,Ddefect,score,0.10,cnter,5122.2,2664.8,area,0.5,width,1,height,1
,,class name,Ddefect,score,0.10,cnter,5120.8,2676.5,area,1,width,1,height,2
,,class name,Ddefect,score,0.10,cnter,5120.8,2656.5,area,1,width,1,height,2
,,class name,Ddefect,score,0.10,cnter,5122.5,2657,area,1,width,2,height,1
,,class name,Ddefect,score,0.10,cnter,5120.8,2658.5,area,1,width,1,height,2
,,class name,Ddefect,score,0.10,cnter,5120.8,2660.5,area,1,width,1,height,2
,,class name,Ddefect,score,0.10,cnter,5122.2,2660.8,area,0.5,width,1,height,1
,,class name,Ddefect,score,0.10,cnter,5120.8,2662.5,area,1,width,1,height,2
,,class name,Ddefect,score,0.10,cnter,5120.8,2664.5,area,1,width,1,height,2
,,class name,Ddefect,score,0.10,cnter,5120.8,2668.5,area,1,width,1,height,2
,,class name,Ddefect,score,0.10,cnter,5122.2,2668.8,area,0.5,width,1,height,1
,,class name,Ddefect,score,0.10,cnter,5120.8,2670.5,area,1,width,1,height,2
,,class name,Ddefect,score,0.10,cnter,5121.6,2673.5,area,6,width,3,height,4
,,class name,Ddefect,score,0.10,cnter,4452.2,2652.8,area,0.5,width,1,height,1
,,class name,Ddefect,score,0.11,cnter,4448.8,2653.1,area,7,width,5,height,3
,,class name,Ddefect,score,0.17,cnter,4386.7,2658.7,area,271,width,23,height,18
,,class name,Ddefect,score,0.12,cnter,5452.8,2653,area,149,width,31,height,11
,,class name,Ddefect,score,0.12,cnter,4625.6,2650.8,area,98.5,width,18,height,9
,,class name,Ddefect,score,0.10,cnter,4590.3,2645.8,area,2,width,2,height,2
,,class name,Ddefect,score,0.10,cnter,4610.7,2649.5,area,3,width,2,height,2
,,class name,Ddefect,score,0.10,cnter,4602.4,2647.5,area,5.5,width,2,height,4
,,class name,Ddefect,score,0.11,cnter,4608.5,2646.8,area,19,width,6,height,7
,,class name,Ddefect,score,0.10,cnter,5228.1,2637.2,area,5.5,width,5,height,2
,,class name,Ddefect,score,0.15,cnter,3896.8,2683.6,area,242,width,33,height,15
,,class name,Ddefect,score,0.16,cnter,3803.8,2657.8,area,1947.5,width,135,height,57
,,class name,Ddefect,score,0.16,cnter,4448.7,2666.6,area,1951,width,203,height,67
,,class name,Ddefect,score,0.12,cnter,3730.9,2633.5,area,68.5,width,12,height,8
,,class name,Ddefect,score,0.11,cnter,4397.1,2636.2,area,49,width,13,height,12
,,class name,Ddefect,score,0.10,cnter,4126.5,2629.2,area,1,width,2,height,1
,,class name,Ddefect,score,0.10,cnter,4415.5,2632.2,area,1,width,2,height,1
,,class name,Ddefect,score,0.11,cnter,4416.3,2629.3,area,8.5,width,4,height,4
,,class name,Ddefect,score,0.10,cnter,4520.5,2632.5,area,2,width,2,height,2
,,class name,Ddefect,score,0.11,cnter,4512.9,2629.3,area,34.5,width,11,height,9
,,class name,Ddefect,score,0.10,cnter,4608.8,2628.5,area,1,width,1,height,2
,,class name,Ddefect,score,0.10,cnter,3704.8,2624.5,area,1,width,1,height,2
,,class name,Ddefect,score,0.11,cnter,3710.5,2625.6,area,21,width,8,height,6
,,class name,Ddefect,score,0.10,cnter,4416.8,2621.2,area,0.5,width,1,height,1
,,class name,Ddefect,score,0.10,cnter,3700.8,2621.2,area,0.5,width,1,height,1
